GAME_ID,GAME_DATE,SEASON,HOME_TEAM,AWAY_TEAM,DIFF_OFF_RATING,DIFF_DEF_RATING,DIFF_NET_RATING,DIFF_PACE,DIFF_W_PCT,DIFF_FG_PCT,DIFF_FG3_PCT,DIFF_FT_PCT,DIFF_REB,DIFF_AST,DIFF_TOV,HOME_ROLL10_WIN_PCT,AWAY_ROLL10_WIN_PCT,DIFF_ROLL10_WIN_PCT,HOME_ROLL10_PM,AWAY_ROLL10_PM,DIFF_ROLL10_PM,HOME_REST,AWAY_REST,DIFF_REST,HOME_B2B,AWAY_B2B,H2H_HOME_WIN_PCT,HOME_TEAM_WIN,POINT_MARGIN,HOME_STAR_AVAIL,AWAY_STAR_AVAIL,DIFF_STAR_AVAIL,HOME_TRAVEL,AWAY_TRAVEL,DIFF_TRAVEL,HOME_SOS,AWAY_SOS,DIFF_SOS
22200032,2022-10-22,2022-23,CHI,CLE,-2.700000000000003,1.5999999999999943,-4.3,2.910000000000011,-0.134,0.002,-0.006,0.029,1.2999999999999972,-0.3999999999999986,0.0999999999999996,0.5,0.0,0.5,3.0,-3.0,6.0,1,3,-2,1,0,0.5,0,-32,1.0,1.0,0.0,596.8097556004557,437.8425364783029,158.96721912215276,-0.85,1.5,-2.35
22200030,2022-10-22,2022-23,ORL,BOS,-6.0,3.1000000000000085,-9.0,0.5099999999999909,-0.2799999999999999,-0.005,-0.031,-0.028,-2.0999999999999943,-3.5,1.6999999999999993,0.0,1.0,-1.0,-7.0,8.0,-15.0,1,1,0,1,1,0.5,0,-6,1.0,1.0,0.0,402.0846758430387,204.25595336196318,197.82872248107554,-3.9000000000000004,1.9500000000000002,-5.8500000000000005
22200028,2022-10-22,2022-23,PHI,SAS,7.299999999999997,-6.899999999999992,14.3,-4.629999999999996,0.391,0.0219999999999999,0.042,0.0919999999999999,-2.8000000000000043,-2.0,-1.6000000000000014,0.0,0.5,-0.5,-5.5,-12.0,6.5,2,1,1,0,1,0.5,0,-9,1.0,1.0,0.0,0.0,582.4798932403265,-582.4798932403265,5.05,-4.8,9.85
22200033,2022-10-22,2022-23,MIL,HOU,3.799999999999997,-7.699999999999989,11.5,1.710000000000008,0.4389999999999999,0.0159999999999999,0.0409999999999999,-0.011,2.3000000000000043,3.400000000000002,-1.5999999999999996,1.0,0.0,1.0,2.0,-8.5,10.5,2,1,1,0,1,0.5,1,20,1.0,1.0,0.0,693.8121721773899,1006.5113184443078,-312.69914626691786,4.4,2.05,2.3500000000000005
22200034,2022-10-22,2022-23,DAL,MEM,1.2000000000000028,5.399999999999992,-4.2,-4.290000000000006,-0.1589999999999999,0.0,0.02,0.022,-7.800000000000004,-3.1000000000000014,-1.4000000000000004,0.0,1.0,-1.0,-2.0,5.0,-7.0,3,1,2,0,1,0.5,1,41,1.0,1.0,0.0,883.5071748172671,226.76316336175407,656.744011455513,2.2,-2.65,4.85
22200035,2022-10-22,2022-23,DEN,OKC,2.5999999999999943,0.2999999999999971,2.3,-3.200000000000003,0.158,0.0389999999999999,0.023,-0.058,-0.7000000000000028,4.5,1.5,0.5,0.0,0.5,-8.0,-7.0,-1.0,1,3,-2,1,0,0.5,1,5,1.0,1.0,0.0,944.8314555795513,698.4866878504049,246.34476772914638,0.5,0.2,0.3
22200029,2022-10-22,2022-23,IND,DET,3.899999999999992,-0.7000000000000028,4.6000000000000005,1.8000000000000114,0.22,0.0149999999999999,0.016,0.019,-0.8999999999999986,4.0,-0.1999999999999993,0.0,0.5,-0.5,-5.0,-10.0,5.0,1,1,0,1,1,0.5,1,9,1.0,1.0,0.0,0.0,644.3840242680749,-644.3840242680749,-5.55,0.25,-5.8
22200037,2022-10-23,2022-23,LAL,POR,-0.0999999999999943,-4.799999999999997,4.7,2.6700000000000017,0.122,0.008,-0.019,-0.021,5.200000000000003,1.1000000000000014,-0.4000000000000003,0.0,1.0,-1.0,-10.0,4.5,-14.5,3,2,1,0,0,0.5,0,-2,1.0,1.0,0.0,0.0,827.1010911671834,-827.1010911671834,1.1,2.4000000000000004,-1.3000000000000003
22200040,2022-10-23,2022-23,NOP,UTA,-1.5,-4.0,2.6,-1.4399999999999975,0.061,0.007,0.011,0.007,-2.199999999999996,-0.1000000000000014,-0.8000000000000007,1.0,1.0,0.0,17.0,13.5,3.5,2,2,0,0,0,0.5,0,-1,1.0,1.0,0.0,649.4617854351151,1052.9555720912485,-403.49378665613347,-2.5999999999999996,1.75,-4.35
22200039,2022-10-23,2022-23,CLE,WAS,1.7999999999999972,-5.0,6.8,-2.890000000000001,0.195,0.003,0.011,-0.005,-2.5,-0.5,-0.7999999999999989,0.5,1.0,-0.5,14.5,4.5,10.0,1,2,-1,1,0,0.5,1,10,1.0,1.0,0.0,309.93702752071675,304.72912419387814,5.207903326838618,1.4,-0.9999999999999999,2.4
22200042,2022-10-23,2022-23,GSW,SAC,-3.5,-2.5999999999999943,-0.9000000000000001,1.5500000000000114,-0.0479999999999999,-0.015,0.016,0.004,2.1000000000000014,2.5,2.8000000000000007,0.5,0.0,0.5,4.5,-4.5,9.0,2,1,1,0,1,0.5,1,5,1.0,1.0,0.0,0.0,73.99749109106706,-73.99749109106706,2.0,-1.75,3.75
22200038,2022-10-23,2022-23,ATL,CHA,7.099999999999994,0.7000000000000028,6.4,0.0900000000000034,0.1709999999999999,0.0259999999999999,0.0219999999999999,0.0689999999999999,-0.1000000000000014,-0.1000000000000014,-1.299999999999999,1.0,0.5,0.5,10.0,7.5,2.5,2,2,0,0,0,0.5,0,-17,1.0,1.0,0.0,0.0,226.51819507946468,-226.51819507946468,-5.199999999999999,-4.0,-1.1999999999999993
22200041,2022-10-23,2022-23,OKC,MIN,0.9000000000000057,0.1000000000000085,0.8,0.3900000000000005,-0.024,-0.0249999999999999,-0.009,0.054,1.8000000000000045,-1.8000000000000007,-2.3000000000000007,0.0,0.5,-0.5,-6.0,0.5,-6.5,1,2,-1,1,0,0.0,0,-10,1.0,1.0,0.0,505.5376499053272,694.2291192779028,-188.69146937257557,1.75,0.15000000000000002,1.6
22200043,2022-10-23,2022-23,LAC,PHX,-0.5,1.2999999999999972,-1.7000000000000002,0.0100000000000051,-0.012,0.0099999999999999,0.007,-0.012,-1.0,-3.400000000000002,0.6999999999999993,1.0,0.5,0.5,4.0,0.0,4.0,1,2,-1,1,0,0.5,0,-17,1.0,1.0,0.0,361.4136081032947,827.1010911671834,-465.68748306388875,1.65,-2.1,3.75
