GAME_ID,GAME_DATE,SEASON,HOME_TEAM,AWAY_TEAM,DIFF_OFF_RATING,DIFF_DEF_RATING,DIFF_NET_RATING,DIFF_PACE,DIFF_W_PCT,DIFF_FG_PCT,DIFF_FG3_PCT,DIFF_FT_PCT,DIFF_REB,DIFF_AST,DIFF_TOV,HOME_ROLL10_WIN_PCT,AWAY_ROLL10_WIN_PCT,DIFF_ROLL10_WIN_PCT,HOME_ROLL10_PM,AWAY_ROLL10_PM,DIFF_ROLL10_PM,HOME_REST,AWAY_REST,DIFF_REST,HOME_B2B,AWAY_B2B,H2H_HOME_WIN_PCT,HOME_TEAM_WIN,POINT_MARGIN
22200059,2022-10-26,2022-23,TOR,PHI,-2.4000000000000057,0.3999999999999915,-2.9000000000000004,0.4099999999999966,-0.15900000000000003,-0.02799999999999997,-0.05199999999999999,-0.050999999999999934,2.1000000000000014,-1.3000000000000007,-2.0,0.5,0.25,0.25,1.0,-1.5,2.5,2,2,0,0,0,0.5,1,10
22200060,2022-10-26,2022-23,MIL,BKN,-0.29999999999999716,-2.5999999999999943,2.3,2.680000000000007,0.15799999999999992,-0.014000000000000012,-0.010000000000000009,-0.05700000000000005,8.100000000000001,0.3000000000000007,0.9000000000000004,1.0,0.3333333333333333,0.6666666666666667,11.0,-9.333333333333334,20.333333333333336,4,2,2,0,0,0.5,1,11
22200056,2022-10-26,2022-23,CLE,ORL,4.200000000000003,-3.799999999999997,7.8999999999999995,-3.3900000000000006,0.20700000000000002,0.018000000000000016,0.02100000000000002,-0.0040000000000000036,-2.1000000000000014,1.6999999999999993,-1.799999999999999,0.6666666666666666,0.0,0.6666666666666666,13.0,-8.25,21.25,3,2,1,0,0,0.5,1,11
22200065,2022-10-26,2022-23,POR,MIA,1.7000000000000028,5.200000000000003,-3.5,2.489999999999995,-0.135,0.013999999999999957,0.02100000000000002,-0.03499999999999992,-0.10000000000000142,0.3999999999999986,1.0,1.0,0.25,0.75,9.0,-5.0,14.0,2,2,0,0,0,0.5,0,-21
22200058,2022-10-26,2022-23,NYK,CHA,8.599999999999994,-0.5,9.1,-3.719999999999999,0.24399999999999994,0.012999999999999956,0.023999999999999966,0.01200000000000001,2.1000000000000014,-2.200000000000003,-1.1999999999999993,0.6666666666666666,0.6666666666666666,0.0,11.333333333333334,10.666666666666666,0.6666666666666679,2,3,-1,0,0,0.5,1,3
22200063,2022-10-26,2022-23,UTA,HOU,4.799999999999997,-2.5999999999999943,7.3999999999999995,1.2800000000000011,0.183,0.01599999999999996,0.025999999999999968,0.03200000000000003,-0.3999999999999986,3.6000000000000014,-0.7999999999999989,0.75,0.25,0.5,5.5,-7.75,13.25,2,2,0,0,0,0.0,1,8
22200061,2022-10-26,2022-23,CHI,IND,-1.0,-5.599999999999994,4.6,-2.5,0.061,0.02100000000000002,-0.006000000000000005,0.019000000000000017,0.8999999999999986,-2.5,-1.5,0.5,0.25,0.25,-2.0,-3.75,1.75,2,2,0,0,0,0.5,1,15
22200064,2022-10-26,2022-23,DEN,LAL,2.8999999999999915,0.29999999999999716,2.5999999999999996,-3.180000000000007,0.122,0.02200000000000002,0.03300000000000003,-0.02400000000000002,-2.700000000000003,3.599999999999998,0.40000000000000036,0.5,0.0,0.5,-9.0,-7.333333333333333,-1.666666666666667,2,3,-1,0,0,0.5,1,11
22200062,2022-10-26,2022-23,MIN,SAS,3.5999999999999943,-6.5,10.1,-0.519999999999996,0.244,0.024999999999999967,0.020000000000000018,0.01200000000000001,-1.8000000000000043,-1.0,0.0,0.5,0.75,-0.25,0.5,-1.5,2.0,2,2,0,0,0,0.0,1,12
22200069,2022-10-27,2022-23,SAC,MEM,3.8999999999999915,5.299999999999997,-1.4,-0.5100000000000051,-0.03700000000000003,0.019000000000000017,0.018000000000000016,0.05700000000000005,-4.100000000000001,1.3000000000000007,-0.09999999999999964,0.0,0.75,-0.75,-4.666666666666667,-5.25,0.583333333333333,4,3,1,0,0,0.5,0,-15
22200068,2022-10-27,2022-23,GSW,MIA,2.799999999999997,0.6000000000000085,2.2,5.780000000000001,0.0,0.01899999999999996,0.041000000000000036,-0.03699999999999992,4.0,6.0,2.8000000000000007,0.5,0.4,0.09999999999999998,-3.75,0.2,-3.95,2,1,1,0,1,0.5,1,13
22200066,2022-10-27,2022-23,BKN,DAL,-1.3000000000000114,-2.5999999999999943,1.3,1.5600000000000023,0.08600000000000002,0.01200000000000001,0.007000000000000006,0.04500000000000004,1.7000000000000028,2.6000000000000014,1.5,0.25,0.3333333333333333,-0.08333333333333331,-9.75,12.333333333333334,-22.083333333333336,1,2,-1,1,0,0.5,0,-4
22200067,2022-10-27,2022-23,OKC,LAC,0.20000000000000284,-0.3999999999999915,0.5,3.0999999999999943,-0.049000000000000044,-0.011999999999999955,-0.025000000000000022,0.028000000000000025,0.5,0.5,-1.1999999999999993,0.25,0.5,-0.25,-2.0,-5.75,3.75,2,2,0,0,0,1.0,1,8
22200071,2022-10-28,2022-23,ORL,CHA,2.8999999999999915,-1.0,4.0,-1.8100000000000023,0.08599999999999997,0.012999999999999956,0.01599999999999996,0.03500000000000003,-1.2999999999999972,-1.9000000000000021,0.9000000000000004,0.0,0.5,-0.5,-8.8,7.25,-16.05,2,2,0,0,0,0.5,1,20
22200075,2022-10-28,2022-23,MIL,NYK,-2.700000000000003,-3.299999999999997,0.6000000000000001,3.700000000000003,0.134,0.0030000000000000027,0.014000000000000012,-0.018000000000000016,2.0,2.900000000000002,1.5999999999999996,1.0,0.75,0.25,11.0,9.25,1.75,2,2,0,0,0,0.5,1,11
22200070,2022-10-28,2022-23,DET,ATL,-5.599999999999994,2.3999999999999915,-8.0,-1.6800000000000068,-0.29300000000000004,-0.02899999999999997,-0.0010000000000000009,-0.04699999999999993,-2.0,-2.0,2.1999999999999993,0.2,0.75,-0.55,-11.0,2.0,-13.0,2,2,0,0,0,0.0,0,-24
22200073,2022-10-28,2022-23,TOR,PHI,-2.4000000000000057,0.3999999999999915,-2.9000000000000004,0.4099999999999966,-0.15900000000000003,-0.02799999999999997,-0.05199999999999999,-0.050999999999999934,2.1000000000000014,-1.3000000000000007,-2.0,0.6,0.2,0.39999999999999997,2.8,-3.2,6.0,2,2,0,0,0,1.0,0,-22
22200076,2022-10-28,2022-23,MIN,LAL,-0.6000000000000085,-0.10000000000000853,-0.49999999999999994,-0.37000000000000455,-0.01200000000000001,0.008000000000000007,0.019000000000000017,-0.020000000000000018,-3.8000000000000043,0.8999999999999986,1.200000000000001,0.6,0.0,0.6,2.8,-8.25,11.05,2,2,0,0,0,0.5,1,9
22200080,2022-10-28,2022-23,POR,HOU,3.5,-0.5999999999999943,4.1,-0.4899999999999949,0.134,0.01699999999999996,0.03799999999999998,0.04200000000000004,-5.799999999999997,1.8000000000000007,-1.6999999999999993,0.8,0.2,0.6000000000000001,3.0,-7.8,10.8,2,2,0,0,0,0.5,1,14
22200078,2022-10-28,2022-23,DEN,UTA,1.5,-2.5,4.0,-2.280000000000001,0.195,0.031000000000000028,0.026000000000000023,-0.03500000000000003,-2.8999999999999986,2.8999999999999986,-0.9000000000000004,0.6,0.8,-0.20000000000000007,-5.0,6.0,-11.0,2,2,0,0,0,0.0,1,16
22200072,2022-10-28,2022-23,BOS,CLE,1.7999999999999972,0.6999999999999886,1.1000000000000005,2.8800000000000097,0.07299999999999995,-0.013000000000000012,0.010000000000000009,0.03200000000000003,4.199999999999996,1.8000000000000007,0.09999999999999964,0.75,0.75,0.0,1.0,12.5,-11.5,4,2,2,0,0,0.5,0,-9
22200079,2022-10-28,2022-23,PHX,NOP,0.7000000000000028,0.29999999999999716,0.30000000000000027,-0.75,0.03700000000000003,-0.012999999999999956,0.010000000000000009,0.0,0.5,1.4000000000000021,-1.0999999999999996,0.75,0.75,0.0,11.5,8.75,2.75,3,3,0,0,0,0.5,1,13
22200074,2022-10-28,2022-23,WAS,IND,-0.09999999999999432,-2.1999999999999886,2.0999999999999996,-2.5200000000000102,0.0,0.016000000000000014,-0.01100000000000001,-0.0050000000000000044,2.1000000000000014,-1.6000000000000014,-0.8000000000000007,0.75,0.2,0.55,5.0,-6.0,11.0,3,2,1,0,0,1.0,0,-10
22200077,2022-10-28,2022-23,SAS,CHI,-3.0999999999999943,8.099999999999994,-11.200000000000001,2.8899999999999864,-0.21999999999999997,-0.024999999999999967,-0.016000000000000014,-0.06600000000000006,1.3000000000000043,2.6999999999999993,1.9000000000000004,0.6,0.6,0.0,-3.6,1.4,-5.0,2,2,0,0,0,0.5,1,5
